dataset,feature_a,feature_b,spearman,abs_spearman
tafeng,adjacent_basket_jaccard,neighbor_similarity,-0.07667489902448937,0.07667489902448937
tafeng,adjacent_basket_jaccard,transition_strength,-0.01665768519673807,0.01665768519673807
tafeng,adjacent_basket_jaccard,relational_strength,0.045682037969552385,0.045682037969552385
tafeng,recent_basket_novelty,popularity_profile,-0.03506027451618724,0.03506027451618724
tafeng,recent_basket_novelty,neighbor_similarity,0.13114301683046536,0.13114301683046536
tafeng,recent_basket_novelty,transition_strength,0.004735284582535782,0.004735284582535782
tafeng,recent_basket_novelty,relational_strength,-0.04002802644602329,0.04002802644602329
tafeng,popularity_profile,neighbor_similarity,0.6272522079949696,0.6272522079949696
tafeng,popularity_profile,transition_strength,-0.6715364076463309,0.6715364076463309
tafeng,popularity_profile,relational_strength,-0.18329613066308578,0.18329613066308578
tafeng,neighbor_similarity,transition_strength,-0.35945791505620506,0.35945791505620506
tafeng,neighbor_similarity,relational_strength,-0.1231405039855905,0.1231405039855905
tafeng,transition_strength,relational_strength,0.15091950240975416,0.15091950240975416
taobao,n_baskets,avg_basket_size,0.31674244136530505,0.31674244136530505
taobao,n_baskets,repeat_rate,0.34743850154789924,0.34743850154789924
taobao,n_baskets,adjacent_basket_jaccard,0.20140744279538023,0.20140744279538023
taobao,n_baskets,recent_basket_novelty,-0.07349130439207895,0.07349130439207895
taobao,n_baskets,popularity_profile,-0.11812861927497119,0.11812861927497119
taobao,n_baskets,neighbor_similarity,-0.13734794980151158,0.13734794980151158
taobao,n_baskets,transition_strength,0.0002004607810021008,0.0002004607810021008
taobao,n_baskets,relational_strength,0.2562455263836695,0.2562455263836695
taobao,avg_basket_size,repeat_rate,0.014277041298677724,0.014277041298677724
taobao,avg_basket_size,adjacent_basket_jaccard,-0.03138989780943734,0.03138989780943734
taobao,avg_basket_size,recent_basket_novelty,0.06405289862157466,0.06405289862157466
taobao,avg_basket_size,popularity_profile,-0.3662421776342481,0.3662421776342481
taobao,avg_basket_size,neighbor_similarity,-0.3848014123233867,0.3848014123233867
taobao,avg_basket_size,transition_strength,0.2782219273391029,0.2782219273391029
taobao,avg_basket_size,relational_strength,0.927808924741466,0.927808924741466
taobao,repeat_rate,adjacent_basket_jaccard,0.8089006391390178,0.8089006391390178
taobao,repeat_rate,recent_basket_novelty,-0.6314383834762409,0.6314383834762409
taobao,repeat_rate,popularity_profile,0.2027700856142976,0.2027700856142976
taobao,repeat_rate,neighbor_similarity,0.16741013746178668,0.16741013746178668
taobao,repeat_rate,transition_strength,-0.36325912719151887,0.36325912719151887
taobao,repeat_rate,relational_strength,-0.0010358661828946008,0.0010358661828946008
taobao,adjacent_basket_jaccard,recent_basket_novelty,-0.5134544450863161,0.5134544450863161
taobao,adjacent_basket_jaccard,popularity_profile,0.20764795921399812,0.20764795921399812
taobao,adjacent_basket_jaccard,neighbor_similarity,0.18596624361715897,0.18596624361715897
taobao,adjacent_basket_jaccard,transition_strength,-0.3813800946646765,0.3813800946646765
taobao,adjacent_basket_jaccard,relational_strength,-0.04318674154678531,0.04318674154678531
taobao,recent_basket_novelty,popularity_profile,-0.2032586242850283,0.2032586242850283
taobao,recent_basket_novelty,neighbor_similarity,-0.18718572456659205,0.18718572456659205
taobao,recent_basket_novelty,transition_strength,0.2922562357198705,0.2922562357198705
taobao,recent_basket_novelty,relational_strength,0.06582300010508924,0.06582300010508924
taobao,popularity_profile,neighbor_similarity,0.7393382659398344,0.7393382659398344
taobao,popularity_profile,transition_strength,-0.7158068594511096,0.7158068594511096
taobao,popularity_profile,relational_strength,-0.3685642608925162,0.3685642608925162
taobao,neighbor_similarity,transition_strength,-0.7795458814635672,0.7795458814635672
taobao,neighbor_similarity,relational_strength,-0.3722460486461622,0.3722460486461622
taobao,transition_strength,relational_strength,0.3100252267057234,0.3100252267057234
tmall,n_baskets,avg_basket_size,0.21073717203517958,0.21073717203517958
tmall,n_baskets,repeat_rate,0.29839358603418825,0.29839358603418825
tmall,n_baskets,adjacent_basket_jaccard,0.21989698065948232,0.21989698065948232
tmall,n_baskets,recent_basket_novelty,-0.05462981587644143,0.05462981587644143
tmall,n_baskets,popularity_profile,-0.06739923806545159,0.06739923806545159
tmall,n_baskets,neighbor_similarity,-0.14750388967076414,0.14750388967076414
tmall,n_baskets,transition_strength,-0.010319863045582432,0.010319863045582432
tmall,n_baskets,relational_strength,0.1993438801157344,0.1993438801157344
tmall,avg_basket_size,repeat_rate,0.07467978970095245,0.07467978970095245
tmall,avg_basket_size,adjacent_basket_jaccard,0.04652103448391687,0.04652103448391687
tmall,avg_basket_size,recent_basket_novelty,-0.020395408051709352,0.020395408051709352
tmall,avg_basket_size,popularity_profile,-0.15343546762027177,0.15343546762027177
tmall,avg_basket_size,neighbor_similarity,-0.1335090116431881,0.1335090116431881
tmall,avg_basket_size,transition_strength,0.13977100410991086,0.13977100410991086
tmall,avg_basket_size,relational_strength,0.9565585451639533,0.9565585451639533
tmall,repeat_rate,adjacent_basket_jaccard,0.8735590828968725,0.8735590828968725
tmall,repeat_rate,recent_basket_novelty,-0.5928289661672063,0.5928289661672063
tmall,repeat_rate,popularity_profile,0.10261890459288035,0.10261890459288035
tmall,repeat_rate,neighbor_similarity,0.023666591766983384,0.023666591766983384
tmall,repeat_rate,transition_strength,-0.2514862958182012,0.2514862958182012
tmall,repeat_rate,relational_strength,0.07111061859400006,0.07111061859400006
tmall,adjacent_basket_jaccard,recent_basket_novelty,-0.514028229336831,0.514028229336831
tmall,adjacent_basket_jaccard,popularity_profile,0.10634483977409855,0.10634483977409855
tmall,adjacent_basket_jaccard,neighbor_similarity,0.03698237470740463,0.03698237470740463
tmall,adjacent_basket_jaccard,transition_strength,-0.2809065665413495,0.2809065665413495
tmall,adjacent_basket_jaccard,relational_strength,0.0430005731009935,0.0430005731009935
tmall,recent_basket_novelty,popularity_profile,-0.08474131855100832,0.08474131855100832
tmall,recent_basket_novelty,neighbor_similarity,-0.03021518360481121,0.03021518360481121
tmall,recent_basket_novelty,transition_strength,0.16759793775355464,0.16759793775355464
tmall,recent_basket_novelty,relational_strength,-0.018717022364957082,0.018717022364957082
tmall,popularity_profile,neighbor_similarity,0.747659127151,0.747659127151
tmall,popularity_profile,transition_strength,-0.7920769497325938,0.7920769497325938
tmall,popularity_profile,relational_strength,-0.13530772081564668,0.13530772081564668
tmall,neighbor_similarity,transition_strength,-0.7573837329574307,0.7573837329574307
tmall,neighbor_similarity,relational_strength,-0.10733194611260247,0.10733194611260247
tmall,transition_strength,relational_strength,0.13469656196148394,0.13469656196148394
valuedshopper,n_baskets,avg_basket_size,-0.009303405301162818,0.009303405301162818
valuedshopper,n_baskets,repeat_rate,0.07804011708470668,0.07804011708470668
valuedshopper,n_baskets,adjacent_basket_jaccard,-0.0029912349935677426,0.0029912349935677426
valuedshopper,n_baskets,recent_basket_novelty,-0.04551932871379904,0.04551932871379904
valuedshopper,n_baskets,popularity_profile,0.048525693109529054,0.048525693109529054
valuedshopper,n_baskets,neighbor_similarity,0.010434441704363749,0.010434441704363749
valuedshopper,n_baskets,transition_strength,-0.001128090441456548,0.001128090441456548
valuedshopper,n_baskets,relational_strength,0.004048071249163192,0.004048071249163192
valuedshopper,avg_basket_size,repeat_rate,0.43588262209845396,0.43588262209845396
valuedshopper,avg_basket_size,adjacent_basket_jaccard,0.2052367976763931,0.2052367976763931
valuedshopper,avg_basket_size,recent_basket_novelty,-0.24939088127162498,0.24939088127162498
valuedshopper,avg_basket_size,popularity_profile,0.1989358286012459,0.1989358286012459
valuedshopper,avg_basket_size,neighbor_similarity,0.2331810864700967,0.2331810864700967
valuedshopper,avg_basket_size,transition_strength,0.07227801904915217,0.07227801904915217
valuedshopper,avg_basket_size,relational_strength,0.24921177971438702,0.24921177971438702
valuedshopper,repeat_rate,adjacent_basket_jaccard,0.6868840532622298,0.6868840532622298
valuedshopper,repeat_rate,recent_basket_novelty,-0.5190855523349736,0.5190855523349736
valuedshopper,repeat_rate,popularity_profile,0.19891440870220753,0.19891440870220753
valuedshopper,repeat_rate,neighbor_similarity,0.26340936612108196,0.26340936612108196
valuedshopper,repeat_rate,transition_strength,0.16327019527255926,0.16327019527255926
valuedshopper,repeat_rate,relational_strength,0.20406201099520443,0.20406201099520443
valuedshopper,adjacent_basket_jaccard,recent_basket_novelty,-0.3411482869039188,0.3411482869039188
valuedshopper,adjacent_basket_jaccard,popularity_profile,0.1171695405257919,0.1171695405257919
valuedshopper,adjacent_basket_jaccard,neighbor_similarity,0.19834906920849493,0.19834906920849493
valuedshopper,adjacent_basket_jaccard,transition_strength,0.2072652209995026,0.2072652209995026
valuedshopper,adjacent_basket_jaccard,relational_strength,0.14162422698222432,0.14162422698222432
valuedshopper,recent_basket_novelty,popularity_profile,-0.1387658447723795,0.1387658447723795
valuedshopper,recent_basket_novelty,neighbor_similarity,-0.15869682330226884,0.15869682330226884
valuedshopper,recent_basket_novelty,transition_strength,-0.10588373638168258,0.10588373638168258
valuedshopper,recent_basket_novelty,relational_strength,-0.10792069906324922,0.10792069906324922
valuedshopper,popularity_profile,neighbor_similarity,0.34663636880299836,0.34663636880299836
valuedshopper,popularity_profile,transition_strength,-0.09145355796407019,0.09145355796407019
valuedshopper,popularity_profile,relational_strength,0.23929810729416376,0.23929810729416376
valuedshopper,neighbor_similarity,transition_strength,0.4242344312268476,0.4242344312268476
valuedshopper,neighbor_similarity,relational_strength,0.458729563871429,0.458729563871429
valuedshopper,transition_strength,relational_strength,0.5069922831503165,0.5069922831503165
